pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,release_spin_rate,spin_axis,pfx_x,pfx_z,plate_x,plate_z,sz_top,sz_bot,balls,strikes,outs_when_up,inning,inning_topbot,stand,p_throws,bat_score,fld_score,at_bat_number,pitch_number,game_pk,batter,pitcher,description,events
SL,75.4,3.14,54.36,5.3,2365,311,-1.41,-0.41,-1.27,2.1,3.51,1.6,1,1,1,4,Top,L,L,0,1,28,3,747124,643565,519242,swinging_strike,batter still up
FF,94.9,3.14,53.68,5.44,2320,125,1.15,0.86,-0.14,2.65,3.51,1.6,1,2,1,4,Top,L,L,0,1,28,4,747124,643565,519242,swinging_strike,strikeout
SL,75.4,3.16,54.47,5.27,2370,313,-1.47,-0.49,-0.75,1.45,2.96,1.32,0,0,2,4,Top,R,L,0,1,29,1,747124,663611,519242,foul,batter still up
SL,77.8,3.46,54.35,5.15,2401,309,-0.98,-0.3,1.54,2.43,2.96,1.3,0,1,2,4,Top,R,L,0,1,29,2,747124,663611,519242,ball,batter still up
CH,84.4,3.37,53.98,4.98,1730,94,1.21,0.21,0.54,1.31,2.96,1.32,1,1,2,4,Top,R,L,0,1,29,3,747124,663611,519242,hit_into_play,field_out
CH,84.0,3.33,54.09,4.92,1675,100,1.26,0.3,-1.17,1.35,3.05,1.44,0,0,0,5,Top,R,L,0,7,39,1,747124,665804,519242,ball,batter still up
FF,91.4,3.21,54.24,5.42,2228,117,1.06,0.88,0.41,3.54,3.33,1.5,1,0,0,5,Top,R,L,0,7,39,2,747124,665804,519242,ball,batter still up
FF,91.3,3.22,53.99,5.12,2135,117,1.12,0.77,0.22,2.48,2.97,1.33,2,0,0,5,Top,R,L,0,7,39,3,747124,665804,519242,called_strike,batter still up
CH,84.7,3.43,54.26,4.86,1644,96,1.22,0.21,0.9,2.55,3.33,1.53,2,1,0,5,Top,R,L,0,7,39,4,747124,665804,519242,hit_into_play,field_out
SI,92.1,3.3,54.26,5.3,2126,116,1.43,0.44,0.9,3.12,2.93,1.41,0,0,1,5,Top,L,L,0,7,40,1,747124,670156,519242,hit_into_play,field_out
SI,91.2,3.08,54.06,5.31,2101,114,1.49,0.38,-0.45,2.3,3.35,1.5,0,0,2,5,Top,L,L,0,7,41,1,747124,691718,519242,called_strike,batter still up
FF,93.4,3.04,54.19,5.61,2278,120,1.09,1.08,0.18,3.11,3.28,1.51,0,1,2,5,Top,L,L,0,7,41,2,747124,691718,519242,foul,batter still up
SL,79.2,3.32,54.08,5.18,2447,314,-0.93,-0.4,-0.82,0.34,3.28,1.51,0,2,2,5,Top,L,L,0,7,41,3,747124,691718,519242,swinging_strike_blocked,strikeout
FF,91.6,3.22,53.89,5.22,2337,110,1.52,0.83,-0.62,2.3,3.55,1.66,0,0,0,6,Top,R,L,0,7,46,1,747124,621550,519242,called_strike,batter still up
FF,94.5,3.1,54.13,5.3,2301,109,1.37,0.9,0.78,3.69,3.49,1.69,0,1,0,6,Top,R,L,0,7,46,2,747124,621550,519242,ball,batter still up
FF,93.9,3.21,54.2,5.32,2314,115,1.36,0.69,0.19,3.01,3.4,1.59,1,1,0,6,Top,R,L,0,7,46,3,747124,621550,519242,foul,batter still up
CH,87.9,3.31,54.12,5.0,1792,93,1.24,-0.21,-0.24,1.18,3.4,1.59,1,2,0,6,Top,R,L,0,7,46,4,747124,621550,519242,swinging_strike,strikeout
SI,93.7,3.02,53.99,5.41,2168,116,1.46,0.51,-1.66,2.48,3.35,1.52,0,0,1,6,Top,R,L,0,7,47,1,747124,673548,519242,ball,batter still up
SL,73.6,3.24,54.56,5.28,2318,315,-0.86,-0.26,-0.86,2.34,3.26,1.44,1,0,1,6,Top,R,L,0,7,47,2,747124,673548,519242,called_strike,batter still up
CH,86.4,3.36,54.07,4.92,1784,88,1.49,-0.03,0.75,1.8,3.21,1.45,1,1,1,6,Top,R,L,0,7,47,3,747124,673548,519242,hit_into_play,field_out
FF,93.8,3.31,53.88,5.26,2345,111,1.4,0.93,-0.45,1.81,3.96,1.83,0,0,2,6,Top,L,L,0,7,48,1,747124,641355,519242,called_strike,batter still up
SL,78.4,3.21,54.35,5.25,2507,315,-0.79,-0.29,0.12,2.06,3.78,1.7,0,1,2,6,Top,L,L,0,7,48,2,747124,641355,519242,foul,batter still up
SL,78.2,3.18,54.19,5.23,2387,319,-0.79,-0.41,-1.52,0.51,3.9,1.88,0,2,2,6,Top,L,L,0,7,48,3,747124,641355,519242,ball,batter still up
FF,96.0,3.19,54.2,5.36,2365,113,1.25,1.0,-0.17,2.9,3.78,1.7,1,2,2,6,Top,L,L,0,7,48,4,747124,641355,519242,foul,batter still up
SL,80.1,3.18,54.36,5.33,2351,334,-0.54,-0.15,0.27,0.91,3.78,1.7,1,2,2,6,Top,L,L,0,7,48,5,747124,641355,519242,swinging_strike,strikeout
SL,74.1,3.27,54.42,5.33,2248,306,-0.84,-0.41,1.29,2.8,3.72,1.85,0,0,0,7,Top,R,L,0,7,53,1,747124,666624,519242,ball,batter still up
FF,91.0,3.15,54.2,5.46,2242,111,1.22,0.98,0.6,3.25,3.72,1.74,1,0,0,7,Top,R,L,0,7,53,2,747124,666624,519242,hit_into_play,field_out
SI,93.5,3.15,53.96,5.29,2156,115,1.44,0.23,-0.83,2.32,3.63,1.77,0,0,1,7,Top,L,L,0,7,54,1,747124,643565,519242,called_strike,batter still up
FF,95.7,3.19,54.19,5.38,2286,115,1.32,0.75,0.75,3.16,3.63,1.71,0,1,1,7,Top,L,L,0,7,54,2,747124,643565,519242,ball,batter still up
FF,94.7,3.1,54.03,5.48,2382,117,1.1,0.93,0.09,3.12,3.51,1.6,1,1,1,7,Top,L,L,0,7,54,3,747124,643565,519242,swinging_strike,batter still up
CH,88.3,3.38,53.89,5.01,1860,97,1.21,0.21,0.08,1.13,3.51,1.6,1,2,1,7,Top,L,L,0,7,54,4,747124,643565,519242,foul,batter still up
SL,79.7,3.17,54.25,5.32,2354,320,-0.62,-0.32,-0.1,1.65,3.51,1.6,1,2,1,7,Top,L,L,0,7,54,5,747124,643565,519242,foul,batter still up
FF,95.4,3.22,53.98,5.44,2310,119,1.2,0.99,1.46,2.45,3.55,1.77,1,2,1,7,Top,L,L,0,7,54,6,747124,643565,519242,ball,batter still up
SL,80.8,3.07,54.0,5.41,2399,321,-1.02,-0.23,-0.46,2.22,3.51,1.6,2,2,1,7,Top,L,L,0,7,54,7,747124,643565,519242,hit_into_play,field_out
SI,91.2,3.37,53.85,5.23,2274,111,1.43,0.1,-0.34,2.22,2.96,1.32,0,0,2,7,Top,R,L,0,7,55,1,747124,663611,519242,hit_into_play,single
FF,93.5,3.16,54.07,5.35,2434,113,1.21,1.15,-0.79,3.12,3.33,1.53,0,0,2,7,Top,R,L,0,7,56,1,747124,665804,519242,foul,batter still up
CH,87.4,3.27,54.03,5.09,1866,99,1.29,0.18,1.1,1.91,3.33,1.53,0,1,2,7,Top,R,L,0,7,56,2,747124,665804,519242,hit_into_play,field_out
FF,93.7,3.29,53.95,5.22,2215,118,1.28,0.71,0.63,2.37,3.25,1.5,0,0,0,1,Top,L,L,0,0,1,1,747121,650333,519242,hit_into_play,field_out
SL,76.6,3.36,54.53,5.22,2355,317,-0.7,-0.29,-0.2,1.76,3.76,1.68,0,0,1,1,Top,R,L,0,0,2,1,747121,665487,519242,called_strike,batter still up
FF,94.7,3.33,54.32,5.47,2252,119,1.04,1.01,1.0,4.02,3.81,1.79,0,1,1,1,Top,R,L,0,0,2,2,747121,665487,519242,ball,batter still up
FF,92.9,3.26,54.25,5.36,2253,113,1.06,1.0,-0.34,3.07,3.89,1.79,1,1,1,1,Top,R,L,0,0,2,3,747121,665487,519242,called_strike,batter still up
FF,94.3,3.41,54.47,5.36,2109,107,1.21,0.76,0.73,4.45,3.92,1.87,1,2,1,1,Top,R,L,0,0,2,4,747121,665487,519242,ball,batter still up
SL,80.0,3.14,54.47,5.39,2228,317,-0.54,-0.36,0.65,1.98,3.73,1.76,2,2,1,1,Top,R,L,0,0,2,5,747121,665487,519242,foul,batter still up
FF,94.6,3.28,54.26,5.45,2132,113,1.22,0.81,1.15,2.55,3.73,1.76,2,2,1,1,Top,R,L,0,0,2,6,747121,665487,519242,swinging_strike,strikeout
FF,92.0,3.46,54.3,5.27,2074,113,1.15,0.51,0.78,2.08,3.43,1.64,0,0,2,1,Top,R,L,0,0,3,1,747121,595777,519242,foul,batter still up
CH,86.0,3.46,54.56,5.0,1886,93,1.39,0.11,1.64,2.7,3.46,1.67,0,1,2,1,Top,R,L,0,0,3,2,747121,595777,519242,ball,batter still up
SI,94.4,3.38,54.38,5.09,2112,110,1.5,0.17,0.16,1.96,3.43,1.64,1,1,2,1,Top,R,L,0,0,3,3,747121,595777,519242,hit_into_play,single
FF,94.3,3.15,54.07,5.22,2293,114,1.32,0.82,-0.6,2.45,3.53,1.76,0,0,2,1,Top,L,L,0,0,4,1,747121,630105,519242,called_strike,batter still up
SL,78.5,3.07,54.13,5.12,2502,313,-0.71,-0.5,-2.52,1.11,3.39,1.73,0,1,2,1,Top,L,L,0,0,4,2,747121,630105,519242,ball,batter still up
SL,78.1,3.21,54.25,5.2,2390,315,-1.19,-0.23,-2.7,1.78,3.42,1.65,1,1,2,1,Top,L,L,0,0,4,3,747121,630105,519242,ball,batter still up
FF,95.9,3.26,54.13,5.34,2293,117,1.35,0.82,0.46,3.54,3.45,1.62,2,1,2,1,Top,L,L,0,0,4,4,747121,630105,519242,foul,batter still up
FF,96.0,3.15,53.75,5.41,2356,117,1.16,1.06,0.04,3.46,3.45,1.62,2,2,2,1,Top,L,L,0,0,4,5,747121,630105,519242,swinging_strike,strikeout
FF,91.6,3.28,53.97,5.17,2250,115,1.12,0.97,0.27,2.67,3.69,1.6,0,0,0,2,Top,R,L,0,1,12,1,747121,592518,519242,hit_into_play,single
SL,75.5,3.19,54.4,5.28,2383,306,-1.0,-0.35,0.22,2.65,3.3,1.5,0,0,0,2,Top,R,L,0,1,13,1,747121,456781,519242,called_strike,batter still up
CH,86.0,3.32,54.05,4.9,1728,99,0.99,0.08,-0.06,1.01,3.22,1.5,0,1,0,2,Top,R,L,0,1,13,2,747121,456781,519242,swinging_strike,batter still up
CH,86.0,3.3,53.87,5.06,1784,98,1.16,0.09,0.81,1.16,3.22,1.5,0,2,0,2,Top,R,L,0,1,13,3,747121,456781,519242,swinging_strike,strikeout
FF,93.2,3.17,54.03,5.34,2196,107,1.02,1.11,0.24,2.47,3.4,1.54,0,0,1,2,Top,R,L,0,1,14,1,747121,673490,519242,foul,batter still up
CH,85.8,3.29,54.13,4.93,1824,90,1.29,-0.17,1.01,1.42,3.51,1.57,0,1,1,2,Top,R,L,0,1,14,2,747121,673490,519242,ball,batter still up
CH,86.1,3.26,54.0,4.9,1754,95,1.2,-0.17,-0.53,1.32,3.45,1.54,1,1,1,2,Top,R,L,0,1,14,3,747121,673490,519242,ball,batter still up
FF,94.9,3.09,53.88,5.24,2283,116,1.05,0.9,0.11,3.4,3.4,1.54,2,1,1,2,Top,R,L,0,1,14,4,747121,673490,519242,foul,batter still up
SL,77.5,3.13,54.16,5.17,2376,313,-0.91,-0.48,-0.8,1.44,3.4,1.54,2,2,1,2,Top,R,L,0,1,14,5,747121,673490,519242,swinging_strike,strikeout
SL,75.7,3.12,54.24,5.27,2343,308,-0.93,-0.36,-0.96,3.1,3.3,1.61,0,0,2,2,Top,R,L,0,1,15,1,747121,640492,519242,hit_into_play,field_out
FF,90.2,3.21,53.87,5.27,2105,111,1.1,0.83,-1.08,2.03,3.49,1.62,0,0,0,3,Top,R,L,0,1,19,1,747121,543309,519242,ball,batter still up
CH,82.5,3.28,53.97,5.06,1826,99,1.21,0.17,-0.08,2.89,3.46,1.62,1,0,0,3,Top,R,L,0,1,19,2,747121,543309,519242,hit_into_play,field_out
SI,91.7,3.16,53.91,5.08,2013,111,1.47,0.26,0.26,3.07,3.41,1.61,0,0,1,3,Top,L,L,0,1,20,1,747121,650333,519242,called_strike,batter still up
SL,77.4,3.11,54.23,5.32,2266,312,-1.09,-0.41,-0.56,1.09,3.22,1.5,0,1,1,3,Top,L,L,0,1,20,2,747121,650333,519242,ball,batter still up
SL,76.5,3.2,54.42,5.26,2270,304,-0.81,-0.32,1.51,2.98,3.22,1.44,1,1,1,3,Top,L,L,0,1,20,3,747121,650333,519242,ball,batter still up
FF,92.8,3.15,53.86,5.23,2328,114,1.11,0.88,-0.29,2.03,3.25,1.5,2,1,1,3,Top,L,L,0,1,20,4,747121,650333,519242,hit_into_play,double
FF,94.8,3.1,53.91,5.45,2292,114,1.12,1.17,-0.75,3.32,3.92,1.81,0,0,1,3,Top,R,L,0,1,21,1,747121,665487,519242,called_strike,batter still up
FF,94.2,3.05,53.96,5.44,2192,113,1.14,0.84,-0.17,3.64,3.73,1.76,0,1,1,3,Top,R,L,0,1,21,2,747121,665487,519242,swinging_strike,batter still up
FF,95.1,3.13,54.12,5.47,2156,113,1.25,0.72,0.35,3.98,3.73,1.76,0,2,1,3,Top,R,L,0,1,21,3,747121,665487,519242,foul,batter still up
FF,94.9,3.19,53.89,5.45,2276,117,1.16,0.86,0.47,3.94,3.73,1.76,0,2,1,3,Top,R,L,0,1,21,4,747121,665487,519242,foul_tip,strikeout
CH,87.9,3.3,54.13,5.01,1957,96,1.27,0.13,0.43,2.15,3.43,1.64,0,0,2,3,Top,R,L,0,1,22,1,747121,595777,519242,hit_into_play,field_out
SL,72.7,3.16,54.31,5.18,2141,304,-0.65,-0.24,0.31,2.55,3.39,1.56,0,0,0,4,Top,L,L,0,2,28,1,747121,630105,519242,called_strike,batter still up
SL,77.2,2.98,54.02,5.27,2280,315,-0.86,-0.47,-1.19,0.74,3.34,1.56,0,1,0,4,Top,L,L,0,2,28,2,747121,630105,519242,ball,batter still up
SL,76.3,3.2,54.35,5.3,2234,312,-0.69,-0.35,0.35,1.43,3.45,1.62,1,1,0,4,Top,L,L,0,2,28,3,747121,630105,519242,swinging_strike,batter still up
FF,94.3,3.04,53.98,5.41,2183,116,1.14,0.68,-0.01,3.18,3.45,1.62,1,2,0,4,Top,L,L,0,2,28,4,747121,630105,519242,foul,batter still up
SL,79.7,2.98,54.19,5.41,2271,320,-0.85,-0.53,-1.33,2.72,3.34,1.56,1,2,0,4,Top,L,L,0,2,28,5,747121,630105,519242,ball,batter still up
FF,95.4,3.06,53.77,5.45,2159,118,0.97,0.58,-0.51,3.74,3.39,1.62,2,2,0,4,Top,L,L,0,2,28,6,747121,630105,519242,ball,batter still up
SI,94.1,3.13,53.78,5.25,2159,115,1.41,0.4,0.12,1.76,3.45,1.62,3,2,0,4,Top,L,L,0,2,28,7,747121,630105,519242,hit_into_play,field_out
SI,94.5,3.1,53.84,5.13,2122,107,1.36,0.2,-1.14,2.29,3.91,1.82,0,0,1,4,Top,R,L,0,2,29,1,747121,592518,519242,ball,batter still up
CH,87.0,3.17,53.98,5.03,1814,95,1.2,0.03,-0.06,0.97,3.69,1.6,1,0,1,4,Top,R,L,0,2,29,2,747121,592518,519242,swinging_strike,batter still up
CH,88.8,3.26,53.94,5.02,1867,92,1.36,0.03,1.28,1.82,3.85,1.76,1,1,1,4,Top,R,L,0,2,29,3,747121,592518,519242,ball,batter still up
CH,88.4,3.33,53.87,5.03,1894,94,1.34,0.05,1.17,1.46,3.69,1.6,2,1,1,4,Top,R,L,0,2,29,4,747121,592518,519242,swinging_strike,batter still up
SL,79.6,3.19,54.08,5.35,2410,307,-0.82,-0.5,1.13,2.02,3.69,1.6,2,2,1,4,Top,R,L,0,2,29,5,747121,592518,519242,swinging_strike,strikeout
FF,95.6,3.05,53.75,5.16,2252,114,1.18,0.79,-1.12,3.29,3.22,1.39,0,0,2,4,Top,R,L,0,2,30,1,747121,456781,519242,ball,batter still up
FF,94.2,3.12,53.94,5.26,2179,112,1.19,0.79,0.98,3.1,3.02,1.46,1,0,2,4,Top,R,L,0,2,30,2,747121,456781,519242,called_strike,batter still up
SL,76.9,3.07,54.33,5.3,2218,305,-0.79,-0.28,0.51,2.04,3.22,1.5,1,1,2,4,Top,R,L,0,2,30,3,747121,456781,519242,swinging_strike,batter still up
SL,79.1,3.23,54.22,5.35,2307,312,-0.7,-0.47,0.78,0.05,3.16,1.44,1,2,2,4,Top,R,L,0,2,30,4,747121,456781,519242,ball,batter still up
SL,78.4,3.14,54.27,5.37,2384,313,-0.97,-0.24,0.61,3.0,3.22,1.5,2,2,2,4,Top,R,L,0,2,30,5,747121,456781,519242,foul,batter still up
FF,95.2,3.22,53.84,5.34,2152,109,1.12,0.89,0.29,3.72,3.22,1.5,2,2,2,4,Top,R,L,0,2,30,6,747121,456781,519242,foul,batter still up
CH,84.8,3.26,53.96,4.95,1841,88,1.34,0.03,-0.04,1.98,3.22,1.5,2,2,2,4,Top,R,L,0,2,30,7,747121,456781,519242,foul,batter still up
SL,79.0,3.17,54.21,5.3,2267,311,-0.84,-0.51,0.91,1.83,3.22,1.5,2,2,2,4,Top,R,L,0,2,30,8,747121,456781,519242,hit_into_play,single
FF,94.6,3.16,53.87,5.28,2376,116,1.25,0.92,-0.64,3.01,3.51,1.59,0,0,2,4,Top,R,L,0,2,31,1,747121,673490,519242,called_strike,batter still up
FF,95.2,3.06,53.93,5.47,2347,110,1.17,0.89,0.48,3.42,3.56,1.54,0,1,2,4,Top,R,L,0,2,31,2,747121,673490,519242,called_strike,batter still up
SL,79.0,3.22,54.03,5.26,2423,311,-0.7,-0.29,-0.59,2.07,3.4,1.54,0,2,2,4,Top,R,L,0,2,31,3,747121,673490,519242,foul,batter still up
FF,96.5,3.18,53.97,5.34,2224,110,1.44,0.7,0.74,3.13,3.4,1.54,0,2,2,4,Top,R,L,0,2,31,4,747121,673490,519242,foul,batter still up
FF,95.9,3.05,53.88,5.49,2263,118,1.23,0.97,0.27,2.8,3.4,1.54,0,2,2,4,Top,R,L,0,2,31,5,747121,673490,519242,foul,batter still up
FF,95.6,3.09,53.89,5.37,2212,112,1.11,1.08,-0.03,3.39,3.4,1.54,0,2,2,4,Top,R,L,0,2,31,6,747121,673490,519242,hit_into_play,single
SL,79.4,3.07,54.08,5.34,2353,316,-0.84,-0.38,-1.89,1.13,3.41,1.55,0,0,2,4,Top,R,L,0,2,32,1,747121,640492,519242,ball,batter still up
SL,78.0,3.19,54.22,5.28,2251,315,-0.78,-0.5,-0.46,2.48,3.3,1.55,1,0,2,4,Top,R,L,0,2,32,2,747121,640492,519242,called_strike,batter still up
FF,95.7,3.17,54.02,5.35,2312,110,1.21,0.64,-0.41,2.53,3.3,1.61,1,1,2,4,Top,R,L,0,2,32,3,747121,640492,519242,hit_into_play,field_out
SI,91.7,3.1,53.95,5.19,1941,110,1.34,-0.1,0.88,2.67,3.46,1.62,0,0,0,5,Top,R,L,0,2,37,1,747121,543309,519242,hit_into_play,field_out
FF,91.9,3.2,53.78,5.22,2267,110,1.12,0.75,-0.29,2.62,3.25,1.55,0,0,1,5,Top,L,L,0,2,38,1,747121,650333,519242,called_strike,batter still up
SI,92.9,3.09,53.94,5.5,2039,119,1.37,0.53,-0.45,1.18,3.19,1.5,0,1,1,5,Top,L,L,0,2,38,2,747121,650333,519242,ball,batter still up
SL,76.8,3.1,54.25,5.3,2399,309,-0.79,-0.47,-0.43,2.09,3.25,1.5,1,1,1,5,Top,L,L,0,2,38,3,747121,650333,519242,hit_into_play,field_out
SI,93.9,3.23,53.7,5.27,2085,111,1.53,0.47,-0.31,3.32,4.06,1.92,0,0,2,5,Top,R,L,0,2,39,1,747121,665487,519242,called_strike,batter still up
FF,94.4,3.08,53.95,5.64,2261,115,1.38,1.04,0.0,2.88,3.73,1.76,0,1,2,5,Top,R,L,0,2,39,2,747121,665487,519242,swinging_strike,batter still up
FF,94.5,2.93,53.91,5.79,2215,118,1.25,0.94,-0.72,4.7,4.0,1.87,0,2,2,5,Top,R,L,0,2,39,3,747121,665487,519242,ball,batter still up
FF,95.5,3.42,53.95,5.37,2156,115,1.26,0.69,1.44,3.16,3.73,1.76,1,2,2,5,Top,R,L,0,2,39,4,747121,665487,519242,swinging_strike,strikeout
SL,76.8,3.19,54.43,5.33,2128,311,-0.82,-0.33,0.19,2.61,3.43,1.58,0,0,0,6,Top,R,L,0,3,44,1,747121,595777,519242,called_strike,batter still up
SL,77.7,3.17,54.33,5.39,2319,317,-0.69,-0.61,-0.13,0.92,3.43,1.64,0,1,0,6,Top,R,L,0,3,44,2,747121,595777,519242,swinging_strike,batter still up
CH,87.6,3.35,53.86,5.05,1839,97,1.15,0.3,-0.23,0.83,3.48,1.64,0,2,0,6,Top,R,L,0,3,44,3,747121,595777,519242,ball,batter still up
CH,87.6,3.32,53.9,5.05,1949,96,1.25,0.12,1.0,0.67,3.54,1.64,1,2,0,6,Top,R,L,0,3,44,4,747121,595777,519242,ball,batter still up
FF,95.3,3.09,53.86,5.25,2319,109,1.35,0.64,0.5,2.84,3.43,1.64,2,2,0,6,Top,R,L,0,3,44,5,747121,595777,519242,hit_into_play,field_out
SI,94.9,3.14,53.86,5.27,2097,113,1.37,0.39,-0.06,3.24,3.56,1.67,0,0,1,6,Top,L,L,0,3,45,1,747121,630105,519242,called_strike,batter still up
FF,96.1,3.02,54.08,5.45,2324,112,1.17,1.2,-0.42,1.7,3.5,1.67,0,1,1,6,Top,L,L,0,3,45,2,747121,630105,519242,called_strike,batter still up
CH,87.8,3.4,53.84,5.0,1994,90,1.17,-0.14,1.1,-0.04,3.34,1.56,0,2,1,6,Top,L,L,0,3,45,3,747121,630105,519242,ball,batter still up
SL,79.9,3.04,54.41,5.39,2278,316,-0.59,-0.61,-0.96,2.39,3.39,1.67,1,2,1,6,Top,L,L,0,3,45,4,747121,630105,519242,ball,batter still up
SL,79.5,3.1,54.26,5.35,2438,315,-0.95,-0.36,-1.31,1.9,3.45,1.62,2,2,1,6,Top,L,L,0,3,45,5,747121,630105,519242,swinging_strike,strikeout
SL,79.2,3.25,54.42,5.33,2444,310,-0.77,-0.34,1.11,2.53,3.8,1.65,0,0,2,6,Top,R,L,0,3,46,1,747121,592518,519242,ball,batter still up
SL,78.5,3.16,54.34,5.33,2336,311,-0.67,-0.53,0.58,2.61,3.69,1.6,1,0,2,6,Top,R,L,0,3,46,2,747121,592518,519242,hit_into_play,field_out
SI,92.7,3.14,53.8,5.28,1900,110,1.22,0.17,0.33,2.59,3.22,1.44,0,0,0,7,Top,R,L,0,3,50,1,747121,456781,519242,called_strike,batter still up
CH,86.3,3.26,54.01,5.18,1877,90,1.31,-0.03,1.08,2.98,3.16,1.44,0,1,0,7,Top,R,L,0,3,50,2,747121,456781,519242,ball,batter still up
FF,92.4,3.03,53.93,5.4,2109,109,1.03,0.72,-1.05,3.23,3.08,1.39,1,1,0,7,Top,R,L,0,3,50,3,747121,456781,519242,ball,batter still up
SI,93.2,3.11,53.88,5.1,1919,110,1.41,0.12,-0.14,2.94,3.22,1.5,2,1,0,7,Top,R,L,0,3,50,4,747121,456781,519242,foul,batter still up
CH,85.4,3.36,53.98,5.0,1859,92,1.43,0.15,-0.01,1.77,3.22,1.5,2,2,0,7,Top,R,L,0,3,50,5,747121,456781,519242,foul,batter still up
FF,94.9,3.15,53.99,5.31,2248,112,1.11,0.82,1.04,2.43,3.22,1.5,2,2,0,7,Top,R,L,0,3,50,6,747121,456781,519242,foul_tip,strikeout
CH,84.3,3.28,53.95,4.98,1832,100,1.2,-0.16,1.03,1.28,3.67,1.59,0,0,1,7,Top,R,L,0,3,51,1,747121,673490,519242,ball,batter still up
CH,86.6,3.29,53.99,5.06,1907,94,1.33,-0.07,0.58,2.46,3.51,1.59,1,0,1,7,Top,R,L,0,3,51,2,747121,673490,519242,called_strike,batter still up
CH,86.4,3.36,54.01,4.97,1946,85,1.33,-0.27,1.16,1.74,3.51,1.65,1,1,1,7,Top,R,L,0,3,51,3,747121,673490,519242,ball,batter still up
SI,94.2,3.24,53.96,5.15,2063,113,1.33,0.32,0.06,3.61,3.51,1.65,2,1,1,7,Top,R,L,0,3,51,4,747121,673490,519242,ball,batter still up
SI,93.6,3.33,53.89,5.11,2080,106,1.38,0.27,-0.02,2.72,3.4,1.54,3,1,1,7,Top,R,L,0,3,51,5,747121,673490,519242,hit_into_play,field_out
SL,77.8,3.24,54.21,5.25,2353,319,-0.83,-0.32,-1.4,0.95,3.3,1.61,0,0,2,7,Top,R,L,0,3,52,1,747121,640492,519242,swinging_strike,batter still up
CH,86.9,3.27,53.94,4.9,1818,83,1.25,-0.06,0.51,1.65,3.3,1.61,0,1,2,7,Top,R,L,0,3,52,2,747121,640492,519242,foul,batter still up
FF,95.1,3.14,53.7,5.47,2233,117,1.21,0.96,0.45,2.94,3.3,1.61,0,2,2,7,Top,R,L,0,3,52,3,747121,640492,519242,foul,batter still up
SL,80.5,3.14,54.36,5.42,2237,320,-0.72,-0.49,0.93,1.43,3.3,1.61,0,2,2,7,Top,R,L,0,3,52,4,747121,640492,519242,foul,batter still up
FF,95.4,3.22,54.13,5.46,2234,116,1.32,0.96,1.63,3.75,3.35,1.61,0,2,2,7,Top,R,L,0,3,52,5,747121,640492,519242,ball,batter still up
FF,94.8,3.12,53.75,5.15,2233,105,1.17,0.6,-1.52,2.52,3.35,1.61,1,2,2,7,Top,R,L,0,3,52,6,747121,640492,519242,ball,batter still up
CH,87.5,3.3,54.01,5.06,1913,96,1.32,0.01,0.36,1.84,3.3,1.61,2,2,2,7,Top,R,L,0,3,52,7,747121,640492,519242,hit_into_play,field_out
FF,94.5,3.07,53.83,5.15,2237,115,1.41,1.05,0.07,3.05,3.51,1.71,0,0,0,1,Bot,R,L,0,0,5,1,745498,457705,519242,foul,batter still up
SL,77.4,3.05,54.3,5.21,2354,309,-0.94,-0.36,-0.63,1.84,3.46,1.79,0,1,0,1,Bot,R,L,0,0,5,2,745498,457705,519242,called_strike,batter still up
SL,78.3,3.18,54.06,5.2,2468,311,-0.92,-0.42,-0.85,0.44,3.43,1.75,0,2,0,1,Bot,R,L,0,0,5,3,745498,457705,519242,ball,batter still up
FF,94.7,3.14,53.99,5.24,2265,109,1.15,0.98,-0.77,3.28,3.43,1.64,1,2,0,1,Bot,R,L,0,0,5,4,745498,457705,519242,ball,batter still up
SL,79.5,3.13,54.26,5.16,2414,320,-0.91,-0.64,-0.16,1.14,3.49,1.69,2,2,0,1,Bot,R,L,0,0,5,5,745498,457705,519242,swinging_strike,strikeout
FF,96.2,3.25,53.99,5.18,2408,115,1.45,0.62,0.36,2.51,3.3,1.62,0,0,1,1,Bot,R,L,0,0,6,1,745498,668804,519242,called_strike,batter still up
CH,87.1,3.27,54.24,4.86,1999,93,1.28,0.04,0.47,0.99,3.35,1.63,0,1,1,1,Bot,R,L,0,0,6,2,745498,668804,519242,ball,batter still up
CH,87.2,3.27,54.07,4.89,1859,93,1.2,0.1,0.32,2.04,3.07,1.48,1,1,1,1,Bot,R,L,0,0,6,3,745498,668804,519242,hit_into_play,field_out
SL,76.4,3.09,54.35,5.16,2410,313,-1.53,-0.32,-0.66,2.53,3.2,1.57,0,0,2,1,Bot,R,L,0,0,7,1,745498,656582,519242,ball,batter still up
CH,85.2,3.22,54.27,4.87,1798,94,1.44,0.04,1.64,3.1,3.32,1.61,1,0,2,1,Bot,R,L,0,0,7,2,745498,656582,519242,ball,batter still up
CH,86.4,3.27,54.02,4.75,1966,92,1.5,-0.18,0.82,2.56,3.23,1.57,2,0,2,1,Bot,R,L,0,0,7,3,745498,656582,519242,called_strike,batter still up
FF,96.5,3.37,53.95,5.06,2272,111,1.38,0.89,1.77,3.49,3.29,1.58,2,1,2,1,Bot,R,L,0,0,7,4,745498,656582,519242,ball,batter still up
