pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,release_spin_rate,spin_axis,pfx_x,pfx_z,plate_x,plate_z,sz_top,sz_bot,balls,strikes,outs_when_up,inning,inning_topbot,stand,p_throws,bat_score,fld_score,at_bat_number,pitch_number,game_pk,batter,pitcher,description,events
SI,95.0,1.69,54.04,6.02,1966.0,152.0,1.16,0.99,-0.35,3.78,3.2,1.57,0,0,0,3,Top,R,L,1,2,17,1,746424,643376,669373,ball,batter still up
FF,94.9,1.56,53.98,6.08,2095.0,154.0,0.73,1.3,-0.24,0.82,3.2,1.57,1,0,0,3,Top,R,L,1,2,17,2,746424,643376,669373,ball,batter still up
SI,95.4,1.72,54.08,6.01,2036.0,143.0,1.23,1.07,0.41,3.55,3.14,1.48,2,0,0,3,Top,R,L,1,2,17,3,746424,643376,669373,ball,batter still up
FF,94.7,1.56,54.08,6.2,2149.0,143.0,0.6,1.33,0.26,2.41,3.14,1.48,3,0,0,3,Top,R,L,1,2,17,4,746424,643376,669373,called_strike,batter still up
FF,96.1,1.35,54.02,6.16,2253.0,144.0,0.72,1.34,-0.04,2.73,3.27,1.58,3,1,0,3,Top,R,L,1,2,17,5,746424,643376,669373,hit_into_play,field_out
CH,86.5,1.6,54.13,6.02,1697.0,135.0,1.41,0.34,-0.43,2.1,3.39,1.68,0,0,1,3,Top,R,L,1,2,18,1,746424,678882,669373,called_strike,batter still up
CH,86.5,1.91,54.25,5.93,1754.0,129.0,1.37,0.41,1.27,2.64,3.33,1.6,0,1,1,3,Top,R,L,1,2,18,2,746424,678882,669373,hit_into_play,field_out
SL,88.5,1.77,54.05,6.02,2083.0,156.0,-0.17,0.5,-1.61,2.32,3.57,1.73,0,0,2,3,Top,L,L,1,2,19,1,746424,680776,669373,ball,batter still up
SL,89.4,2.02,54.12,5.97,2160.0,161.0,-0.24,0.48,-0.11,2.03,3.56,1.72,1,0,2,3,Top,L,L,1,2,19,2,746424,680776,669373,foul,batter still up
SI,98.7,1.52,53.98,6.09,2096.0,150.0,0.99,1.06,0.14,2.25,3.56,1.72,1,1,2,3,Top,L,L,1,2,19,3,746424,680776,669373,hit_into_play,single
CH,86.1,1.75,54.12,6.0,1773.0,135.0,1.19,0.53,-0.1,3.59,3.47,1.58,0,0,2,3,Top,R,L,1,2,20,1,746424,608701,669373,called_strike,batter still up
SL,88.7,1.8,53.93,5.95,2129.0,152.0,-0.23,0.69,-0.28,1.61,3.55,1.66,0,1,2,3,Top,R,L,1,2,20,2,746424,608701,669373,called_strike,batter still up
CH,88.9,1.98,54.21,5.98,1838.0,132.0,0.85,0.48,1.51,3.41,3.62,1.66,0,2,2,3,Top,R,L,1,2,20,3,746424,608701,669373,ball,batter still up
FF,98.4,1.61,54.14,6.18,2234.0,150.0,0.31,1.46,0.36,3.9,3.47,1.61,1,2,2,3,Top,R,L,1,2,20,4,746424,608701,669373,swinging_strike,strikeout
CH,85.3,1.67,54.16,6.06,1674.0,133.0,0.93,0.61,0.45,3.8,3.28,1.59,0,0,0,4,Top,R,L,1,2,26,1,746424,641933,669373,ball,batter still up
SI,96.3,1.48,54.08,6.13,1985.0,150.0,1.1,1.07,-0.79,1.95,3.2,1.54,1,0,0,4,Top,R,L,1,2,26,2,746424,641933,669373,called_strike,batter still up
KC,76.8,1.34,54.32,6.19,2203.0,317.0,-0.38,-0.73,1.34,3.39,3.17,1.52,1,1,0,4,Top,R,L,1,2,26,3,746424,641933,669373,ball,batter still up
FF,95.9,1.47,54.02,6.12,2179.0,148.0,0.71,1.42,-0.26,2.34,3.22,1.46,2,1,0,4,Top,R,L,1,2,26,4,746424,641933,669373,foul,batter still up
SI,97.0,1.7,54.18,5.97,2092.0,157.0,1.27,0.74,-0.02,3.31,3.2,1.52,2,2,0,4,Top,R,L,1,2,26,5,746424,641933,669373,called_strike,strikeout
CH,88.5,1.56,54.07,6.02,1841.0,131.0,1.26,0.54,-1.2,1.18,3.43,1.72,0,0,1,4,Top,L,L,1,2,27,1,746424,646240,669373,ball,batter still up
SI,97.0,1.78,54.2,5.98,2160.0,145.0,1.13,1.04,-0.21,3.86,3.38,1.62,1,0,1,4,Top,L,L,1,2,27,2,746424,646240,669373,ball,batter still up
SL,87.1,1.71,54.05,6.08,2198.0,162.0,-0.2,0.6,-0.22,2.67,3.44,1.58,2,0,1,4,Top,L,L,1,2,27,3,746424,646240,669373,foul_tip,batter still up
SI,96.6,1.53,54.04,6.1,2118.0,150.0,1.12,1.0,0.0,2.44,3.44,1.58,2,1,1,4,Top,L,L,1,2,27,4,746424,646240,669373,hit_into_play,field_out
FF,96.7,1.4,54.01,6.08,2258.0,152.0,0.72,1.52,0.66,2.36,3.43,1.72,0,0,2,4,Top,R,L,1,2,28,1,746424,663853,669373,called_strike,batter still up
KC,79.7,1.47,54.37,6.15,2410.0,313.0,-0.59,-0.38,0.45,2.95,3.39,1.66,0,1,2,4,Top,R,L,1,2,28,2,746424,663853,669373,foul,batter still up
CH,88.9,1.55,54.16,6.07,1855.0,130.0,1.46,0.48,0.83,1.51,3.39,1.66,0,2,2,4,Top,R,L,1,2,28,3,746424,663853,669373,swinging_strike,strikeout
FF,95.5,1.37,54.02,6.14,2050.0,145.0,0.5,1.29,-0.23,2.58,3.28,1.44,0,0,0,5,Top,R,L,1,2,32,1,746424,657136,669373,foul,batter still up
CH,86.3,1.87,54.19,5.97,1615.0,126.0,1.37,0.38,0.43,1.32,3.28,1.44,0,1,0,5,Top,R,L,1,2,32,2,746424,657136,669373,hit_into_play,single
SI,95.4,1.52,53.99,6.19,2049.0,149.0,1.32,1.07,-0.49,2.97,3.7,1.91,0,0,0,5,Top,L,L,1,2,33,1,746424,671213,669373,called_strike,batter still up
SI,96.6,1.36,53.92,6.1,2037.0,158.0,1.14,1.04,-0.95,1.42,3.78,1.91,0,1,0,5,Top,L,L,1,2,33,2,746424,671213,669373,ball,batter still up
SI,96.7,1.66,54.04,6.06,2179.0,148.0,1.18,1.02,0.33,2.53,3.71,1.78,1,1,0,5,Top,L,L,1,2,33,3,746424,671213,669373,hit_into_play,grounded_into_double_play
FF,98.0,1.4,54.03,6.1,2200.0,149.0,0.38,1.33,-0.4,3.23,3.27,1.58,0,0,2,5,Top,R,L,1,2,34,1,746424,643376,669373,foul,batter still up
KC,79.7,1.49,54.19,6.09,2221.0,322.0,-0.39,-0.41,0.24,3.45,3.27,1.58,0,1,2,5,Top,R,L,1,2,34,2,746424,643376,669373,swinging_strike,batter still up
CH,89.0,1.74,54.23,5.94,1897.0,137.0,1.25,0.31,0.93,2.2,3.27,1.58,0,2,2,5,Top,R,L,1,2,34,3,746424,643376,669373,foul,batter still up
SI,98.5,1.78,54.13,5.89,2092.0,143.0,1.22,0.75,0.46,2.51,3.27,1.58,0,2,2,5,Top,R,L,1,2,34,4,746424,643376,669373,foul,batter still up
FF,99.5,1.49,54.05,6.08,2250.0,150.0,0.4,1.33,0.27,3.08,3.27,1.58,0,2,2,5,Top,R,L,1,2,34,5,746424,643376,669373,foul,batter still up
SL,89.1,1.88,54.04,5.99,2210.0,191.0,-0.22,0.31,0.32,1.76,3.27,1.58,0,2,2,5,Top,R,L,1,2,34,6,746424,643376,669373,swinging_strike,strikeout
KC,76.3,1.59,54.13,6.15,2370.0,328.0,-0.43,-0.64,0.24,2.77,3.17,1.49,0,0,0,6,Top,R,L,1,2,40,1,746424,678882,669373,called_strike,batter still up
CH,85.5,1.86,54.16,5.95,1791.0,131.0,1.22,0.39,0.86,2.4,3.33,1.6,0,1,0,6,Top,R,L,1,2,40,2,746424,678882,669373,swinging_strike,batter still up
CH,87.6,1.93,54.28,5.99,1755.0,128.0,1.25,0.27,2.27,1.33,3.33,1.6,0,2,0,6,Top,R,L,1,2,40,3,746424,678882,669373,swinging_strike,strikeout
CH,86.8,1.57,54.17,6.02,1853.0,135.0,1.27,0.56,-0.67,2.18,3.61,1.72,0,0,1,6,Top,L,L,1,2,41,1,746424,680776,669373,called_strike,batter still up
SL,90.2,1.77,53.95,5.95,2261.0,154.0,-0.22,0.51,-1.08,1.86,3.56,1.72,0,1,1,6,Top,L,L,1,2,41,2,746424,680776,669373,hit_into_play,field_error
SL,88.1,1.67,54.11,6.09,2194.0,171.0,-0.34,0.38,-0.11,3.55,3.66,1.63,0,0,1,6,Top,R,L,1,2,42,1,746424,608701,669373,called_strike,batter still up
SI,97.0,1.76,54.03,6.03,2084.0,143.0,1.19,1.09,-0.11,2.63,3.47,1.61,0,1,1,6,Top,R,L,1,2,42,2,746424,608701,669373,foul_tip,batter still up
SI,98.1,1.93,54.11,5.96,2099.0,145.0,1.23,0.97,0.48,3.56,3.47,1.61,0,2,1,6,Top,R,L,1,2,42,3,746424,608701,669373,foul,batter still up
CH,87.8,1.78,54.19,6.05,1508.0,132.0,1.37,0.01,0.62,2.17,3.47,1.61,0,2,1,6,Top,R,L,1,2,42,4,746424,608701,669373,hit_into_play,field_out
FF,97.9,1.66,54.04,6.16,2119.0,149.0,0.55,1.36,0.6,3.47,3.21,1.55,0,0,2,6,Top,R,L,1,2,43,1,746424,641933,669373,ball,batter still up
SI,96.3,1.63,53.99,6.06,2078.0,144.0,1.05,1.15,-0.42,2.77,3.22,1.46,1,0,2,6,Top,R,L,1,2,43,2,746424,641933,669373,swinging_strike,batter still up
CH,86.9,1.53,54.11,6.11,1623.0,132.0,1.09,0.32,-0.61,2.92,3.19,1.53,1,1,2,6,Top,R,L,1,2,43,3,746424,641933,669373,called_strike,batter still up
CH,88.8,1.93,54.19,5.97,1758.0,132.0,1.27,0.54,1.25,1.93,3.22,1.46,1,2,2,6,Top,R,L,1,2,43,4,746424,641933,669373,swinging_strike,strikeout
SI,95.2,1.38,54.0,6.1,2147.0,151.0,1.09,1.17,-0.76,2.19,3.42,1.71,0,0,0,7,Top,L,L,1,2,47,1,746424,646240,669373,called_strike,batter still up
CH,87.4,1.6,54.12,5.93,1777.0,128.0,1.16,0.54,-0.7,1.2,3.38,1.59,0,1,0,7,Top,L,L,1,2,47,2,746424,646240,669373,ball,batter still up
SI,97.1,1.45,53.88,5.99,2123.0,148.0,1.2,0.97,-1.15,1.39,3.38,1.62,1,1,0,7,Top,L,L,1,2,47,3,746424,646240,669373,ball,batter still up
SL,87.9,1.74,54.24,6.06,2115.0,153.0,-0.47,0.58,-0.56,2.32,3.44,1.58,2,1,0,7,Top,L,L,1,2,47,4,746424,646240,669373,swinging_strike,batter still up
SL,89.4,1.71,54.17,6.05,2168.0,167.0,-0.19,0.43,0.38,3.32,3.44,1.58,2,2,0,7,Top,L,L,1,2,47,5,746424,646240,669373,foul,batter still up
SI,98.1,1.59,54.01,6.04,2172.0,149.0,1.21,1.05,0.39,2.67,3.44,1.58,2,2,0,7,Top,L,L,1,2,47,6,746424,646240,669373,foul,batter still up
SI,98.0,1.58,53.98,6.1,2194.0,151.0,1.14,1.16,0.24,2.72,3.44,1.58,2,2,0,7,Top,L,L,1,2,47,7,746424,646240,669373,hit_into_play,field_out
CH,84.9,1.53,54.08,6.08,1534.0,129.0,1.24,0.24,-0.08,2.39,3.39,1.66,0,0,1,7,Top,R,L,1,2,48,1,746424,663853,669373,swinging_strike,batter still up
CH,89.0,1.8,54.2,5.92,1798.0,130.0,1.31,0.38,-0.03,2.14,3.39,1.66,0,1,1,7,Top,R,L,1,2,48,2,746424,663853,669373,foul,batter still up
FF,99.2,1.39,53.97,6.15,2113.0,153.0,0.33,1.35,-0.16,3.11,3.39,1.66,0,2,1,7,Top,R,L,1,2,48,3,746424,663853,669373,foul,batter still up
SI,99.0,1.74,54.11,5.98,2145.0,142.0,1.24,0.76,-0.2,2.43,3.39,1.66,0,2,1,7,Top,R,L,1,2,48,4,746424,663853,669373,foul,batter still up
FF,99.5,1.44,54.03,6.11,2253.0,151.0,0.46,1.37,0.54,3.05,3.39,1.66,0,2,1,7,Top,R,L,1,2,48,5,746424,663853,669373,foul,batter still up
SL,89.1,1.72,54.04,6.07,2277.0,198.0,-0.44,0.1,-0.3,1.92,3.39,1.66,0,2,1,7,Top,R,L,1,2,48,6,746424,663853,669373,hit_into_play,field_out
FF,97.8,1.3,54.0,6.15,2267.0,149.0,0.54,1.25,-0.41,2.23,3.28,1.44,0,0,2,7,Top,R,L,1,2,49,1,746424,657136,669373,hit_into_play,field_out
SI,96.6,1.41,54.14,6.07,1977.0,149.0,1.16,0.9,0.06,2.92,3.76,1.9,0,0,0,8,Top,L,L,1,2,54,1,746424,671213,669373,called_strike,batter still up
CH,87.5,1.59,54.13,5.98,1587.0,130.0,1.31,0.46,-1.56,1.76,3.71,1.75,0,1,0,8,Top,L,L,1,2,54,2,746424,671213,669373,ball,batter still up
CH,86.2,1.65,54.14,6.06,1606.0,131.0,1.19,0.38,-0.74,1.25,3.71,1.78,1,1,0,8,Top,L,L,1,2,54,3,746424,671213,669373,swinging_strike,batter still up
CH,87.4,1.53,54.1,6.0,1738.0,131.0,1.21,0.52,-0.59,0.81,3.69,1.72,1,2,0,8,Top,L,L,1,2,54,4,746424,671213,669373,ball,batter still up
SI,98.9,1.65,54.2,5.96,2181.0,148.0,1.21,1.03,-0.02,3.1,3.71,1.78,2,2,0,8,Top,L,L,1,2,54,5,746424,671213,669373,hit_into_play,field_out
FF,98.0,1.51,54.23,6.11,2018.0,147.0,0.54,1.27,0.54,4.53,3.2,1.67,0,0,1,8,Top,R,L,1,2,55,1,746424,643376,669373,ball,batter still up
SI,93.5,1.57,54.2,6.02,2056.0,139.0,1.22,0.9,0.27,3.99,3.17,1.57,1,0,1,8,Top,R,L,1,2,55,2,746424,643376,669373,ball,batter still up
SL,84.2,1.69,54.08,6.03,2096.0,185.0,-0.2,0.31,-0.66,3.47,3.15,1.46,2,0,1,8,Top,R,L,1,2,55,3,746424,643376,669373,ball,batter still up
FF,94.7,1.31,54.09,6.17,2163.0,152.0,0.48,1.36,0.45,2.22,3.27,1.58,3,0,1,8,Top,R,L,1,2,55,4,746424,643376,669373,hit_into_play,field_out
CH,85.0,1.65,54.16,6.1,1796.0,132.0,1.26,0.72,0.4,2.26,3.33,1.6,0,0,2,8,Top,R,L,1,2,56,1,746424,678882,669373,swinging_strike,batter still up
SI,99.3,1.67,54.23,6.01,2214.0,150.0,1.28,1.1,0.76,3.38,3.33,1.6,0,1,2,8,Top,R,L,1,2,56,2,746424,678882,669373,foul,batter still up
CH,89.6,1.72,54.18,5.99,1754.0,124.0,1.09,0.73,0.85,1.84,3.33,1.6,0,2,2,8,Top,R,L,1,2,56,3,746424,678882,669373,foul,batter still up
CH,90.8,1.77,54.26,5.92,2002.0,133.0,1.31,0.39,0.92,0.61,3.2,1.54,0,2,2,8,Top,R,L,1,2,56,4,746424,678882,669373,ball,batter still up
FF,99.0,1.39,54.08,6.15,2269.0,149.0,0.54,1.42,-0.25,3.97,3.33,1.6,1,2,2,8,Top,R,L,1,2,56,5,746424,678882,669373,swinging_strike,strikeout
SI,95.0,1.43,53.92,6.26,2051.0,152.0,1.11,1.12,1.11,2.53,3.5,1.66,0,0,0,1,Bot,L,L,0,0,4,1,745611,671732,669373,hit_into_play,single
SI,95.9,1.44,54.16,6.38,2062.0,147.0,1.1,1.08,0.5,2.99,3.55,1.69,0,0,0,1,Bot,R,L,0,0,5,1,745611,667670,669373,foul,batter still up
FF,96.0,1.57,54.15,6.43,2312.0,152.0,0.32,1.54,0.94,3.62,3.55,1.7,0,1,0,1,Bot,R,L,0,0,5,2,745611,667670,669373,ball,batter still up
CH,85.6,1.86,53.93,6.13,1763.0,129.0,1.36,0.29,-0.63,1.31,3.55,1.73,1,1,0,1,Bot,R,L,0,0,5,3,745611,667670,669373,ball,batter still up
CH,85.2,1.66,54.14,6.28,1675.0,135.0,1.19,0.46,0.53,2.73,3.55,1.69,2,1,0,1,Bot,R,L,0,0,5,4,745611,667670,669373,hit_into_play,grounded_into_double_play
FF,96.9,1.28,54.0,6.4,2196.0,154.0,0.28,1.48,0.65,2.15,3.17,1.55,0,0,2,1,Bot,R,L,0,0,6,1,745611,669127,669373,called_strike,batter still up
SI,96.5,1.78,53.98,6.15,2121.0,146.0,1.1,0.96,-0.86,2.39,3.27,1.51,0,1,2,1,Bot,R,L,0,0,6,2,745611,669127,669373,ball,batter still up
SI,96.9,1.53,54.15,6.37,2195.0,156.0,0.99,0.92,0.74,4.18,3.17,1.5,1,1,2,1,Bot,R,L,0,0,6,3,745611,669127,669373,ball,batter still up
CH,86.4,1.55,54.19,6.3,1695.0,138.0,1.13,0.79,1.0,2.58,3.17,1.42,2,1,2,1,Bot,R,L,0,0,6,4,745611,669127,669373,foul,batter still up
FF,98.4,1.36,54.08,6.37,2150.0,151.0,0.58,1.22,0.89,3.77,3.17,1.39,2,2,2,1,Bot,R,L,0,0,6,5,745611,669127,669373,ball,batter still up
CH,86.3,1.57,54.21,6.31,1566.0,133.0,1.15,0.64,0.44,3.07,3.17,1.42,3,2,2,1,Bot,R,L,0,0,6,6,745611,669127,669373,hit_into_play,field_out
SI,95.4,1.35,53.96,6.33,1993.0,151.0,1.18,0.81,-0.75,2.42,3.25,1.61,0,0,0,2,Bot,L,L,0,0,12,1,745611,668709,669373,called_strike,batter still up
SL,88.1,1.52,53.96,6.29,2109.0,161.0,-0.32,0.59,-0.26,0.79,3.13,1.51,0,1,0,2,Bot,L,L,0,0,12,2,745611,668709,669373,ball,batter still up
SL,87.6,1.74,54.12,6.25,2003.0,156.0,-0.03,0.5,0.56,1.22,3.13,1.52,1,1,0,2,Bot,L,L,0,0,12,3,745611,668709,669373,swinging_strike,batter still up
SI,97.3,1.56,54.07,6.25,2082.0,149.0,1.08,0.91,0.01,2.63,3.13,1.52,1,2,0,2,Bot,L,L,0,0,12,4,745611,668709,669373,hit_into_play,field_out
SL,87.6,1.96,54.09,6.22,2066.0,160.0,0.04,0.32,1.54,2.07,3.6,1.61,0,0,1,2,Bot,R,L,0,0,13,1,745611,663527,669373,ball,batter still up
SI,95.0,1.25,54.04,6.37,1994.0,152.0,1.14,1.07,-0.1,2.19,3.6,1.66,1,0,1,2,Bot,R,L,0,0,13,2,745611,663527,669373,called_strike,batter still up
FF,95.9,1.42,54.1,6.36,2019.0,150.0,0.5,1.24,0.0,3.06,3.6,1.61,1,1,1,2,Bot,R,L,0,0,13,3,745611,663527,669373,hit_into_play,field_out
SL,88.5,1.64,54.04,6.3,2097.0,163.0,0.18,0.35,1.12,1.58,3.57,1.66,0,0,2,2,Bot,R,L,0,0,14,1,745611,663662,669373,ball,batter still up
CH,85.3,1.71,54.07,6.18,1571.0,123.0,0.94,0.75,0.2,2.2,3.44,1.53,1,0,2,2,Bot,R,L,0,0,14,2,745611,663662,669373,swinging_strike,batter still up
CH,86.4,1.54,54.19,6.26,1674.0,129.0,1.31,0.42,1.05,1.45,3.44,1.53,1,1,2,2,Bot,R,L,0,0,14,3,745611,663662,669373,swinging_strike,batter still up
SI,97.9,1.51,54.13,6.34,2050.0,150.0,0.96,1.04,-1.02,2.85,3.63,1.69,1,2,2,2,Bot,R,L,0,0,14,4,745611,663662,669373,ball,batter still up
CH,84.7,1.61,54.19,6.32,1549.0,128.0,0.97,0.71,1.09,1.92,3.44,1.53,2,2,2,2,Bot,R,L,0,0,14,5,745611,663662,669373,swinging_strike,strikeout
FF,96.4,1.17,54.01,6.43,2004.0,150.0,0.48,1.12,0.91,2.47,3.47,1.64,0,0,0,3,Bot,R,L,0,0,20,1,745611,680869,669373,called_strike,batter still up
CH,86.8,1.66,54.18,6.24,1633.0,129.0,1.15,0.62,1.09,2.69,3.5,1.58,0,1,0,3,Bot,R,L,0,0,20,2,745611,680869,669373,hit_into_play,field_out
CH,86.4,1.51,54.17,6.35,1726.0,133.0,1.18,0.81,0.98,2.39,3.37,1.6,0,0,1,3,Bot,R,L,0,0,21,1,745611,680474,669373,called_strike,batter still up
CH,88.5,1.56,54.05,6.23,1671.0,132.0,1.14,0.74,-0.87,-0.06,3.37,1.54,0,1,1,3,Bot,R,L,0,0,21,2,745611,680474,669373,ball,batter still up
SI,95.9,1.46,53.98,6.25,2079.0,149.0,1.12,1.11,-0.43,3.13,3.37,1.6,1,1,1,3,Bot,R,L,0,0,21,3,745611,680474,669373,swinging_strike,batter still up
FF,98.2,1.44,54.17,6.39,2144.0,150.0,0.35,1.32,0.98,3.53,3.36,1.67,1,2,1,3,Bot,R,L,0,0,21,4,745611,680474,669373,ball,batter still up
CH,85.7,1.55,54.06,6.28,1635.0,128.0,1.42,0.38,-0.11,1.21,3.37,1.6,2,2,1,3,Bot,R,L,0,0,21,5,745611,680474,669373,swinging_strike,strikeout
KC,78.8,1.32,54.09,6.41,2272.0,323.0,-0.56,-0.14,0.06,3.92,3.14,1.54,0,0,2,3,Bot,R,L,0,0,22,1,745611,805779,669373,ball,batter still up
SI,96.2,1.34,54.0,6.3,2141.0,154.0,0.92,1.25,-0.2,2.49,3.14,1.5,1,0,2,3,Bot,R,L,0,0,22,2,745611,805779,669373,foul,batter still up
FF,96.4,1.27,54.07,6.33,2224.0,147.0,0.33,1.4,-0.06,3.01,3.14,1.5,1,1,2,3,Bot,R,L,0,0,22,3,745611,805779,669373,foul,batter still up
SI,97.2,1.66,54.06,6.22,1921.0,145.0,1.27,0.49,-0.99,3.13,3.15,1.46,1,2,2,3,Bot,R,L,0,0,22,4,745611,805779,669373,ball,batter still up
CH,88.4,1.61,54.19,6.19,1813.0,133.0,1.31,0.58,0.28,2.83,3.14,1.5,2,2,2,3,Bot,R,L,0,0,22,5,745611,805779,669373,foul,batter still up
CH,87.4,1.37,54.13,6.37,1543.0,134.0,1.06,0.64,0.17,2.05,3.14,1.5,2,2,2,3,Bot,R,L,0,0,22,6,745611,805779,669373,foul_tip,strikeout
SI,96.5,1.39,54.24,6.38,2053.0,159.0,1.28,1.01,0.6,3.73,3.5,1.76,0,0,0,4,Bot,L,L,0,0,27,1,745611,671732,669373,ball,batter still up
SL,87.4,1.62,54.11,6.3,2058.0,155.0,-0.24,0.5,-1.05,1.55,3.43,1.72,1,0,0,4,Bot,L,L,0,0,27,2,745611,671732,669373,ball,batter still up
SI,95.2,1.47,54.09,6.28,2017.0,153.0,1.31,0.77,0.55,2.18,3.39,1.62,2,0,0,4,Bot,L,L,0,0,27,3,745611,671732,669373,called_strike,batter still up
SI,94.4,1.31,54.15,6.34,2013.0,151.0,1.14,0.98,-0.34,2.39,3.44,1.65,2,1,0,4,Bot,L,L,0,0,27,4,745611,671732,669373,called_strike,batter still up
SI,97.2,1.51,54.13,6.3,2011.0,146.0,1.21,0.9,0.46,2.64,3.5,1.66,2,2,0,4,Bot,L,L,0,0,27,5,745611,671732,669373,hit_into_play,single
SI,95.1,1.43,54.12,6.32,1986.0,150.0,1.15,1.2,-1.29,3.68,3.57,1.73,0,0,0,4,Bot,R,L,0,0,28,1,745611,667670,669373,ball,batter still up
FF,95.1,1.55,54.05,6.34,2089.0,149.0,0.32,1.44,-0.18,2.13,3.55,1.69,1,0,0,4,Bot,R,L,0,0,28,2,745611,667670,669373,hit_into_play,single
SI,94.8,1.43,54.22,6.41,2091.0,150.0,1.1,1.21,0.66,3.72,3.17,1.47,0,0,0,4,Bot,R,L,0,0,29,1,745611,669127,669373,ball,batter still up
SL,88.1,1.77,54.11,6.31,2020.0,154.0,-0.11,0.74,0.43,2.18,3.26,1.49,1,0,0,4,Bot,R,L,0,0,29,2,745611,669127,669373,called_strike,batter still up
FF,95.9,1.39,54.09,6.39,2301.0,153.0,0.42,1.59,0.16,2.63,3.17,1.42,1,1,0,4,Bot,R,L,0,0,29,3,745611,669127,669373,swinging_strike,batter still up
FF,96.8,1.18,54.23,6.46,2205.0,149.0,0.46,1.43,-0.26,2.79,3.17,1.42,1,2,0,4,Bot,R,L,0,0,29,4,745611,669127,669373,foul,batter still up
CH,85.2,1.54,54.04,6.33,1603.0,140.0,1.28,0.82,-1.01,0.2,3.26,1.51,1,2,0,4,Bot,R,L,0,0,29,5,745611,669127,669373,blocked_ball,batter still up
SL,90.5,1.67,54.1,6.17,2090.0,137.0,0.06,0.62,-0.05,2.25,3.17,1.42,3,2,0,4,Bot,R,L,0,0,29,7,745611,669127,669373,hit_into_play,field_out
SI,96.5,1.47,54.11,6.35,2088.0,153.0,1.11,1.2,-0.84,2.32,3.13,1.6,0,0,1,4,Bot,L,L,0,0,30,1,745611,668709,669373,called_strike,batter still up
SI,97.2,1.75,54.02,6.18,2152.0,148.0,1.13,1.01,-0.13,2.3,3.13,1.52,0,1,1,4,Bot,L,L,0,0,30,2,745611,668709,669373,hit_into_play,single
FF,96.5,1.28,54.18,6.47,2131.0,153.0,0.36,1.45,-0.35,3.06,3.6,1.61,0,0,2,4,Bot,R,L,0,0,31,1,745611,663527,669373,swinging_strike,batter still up
FF,96.8,1.46,54.29,6.45,2151.0,143.0,0.27,1.52,-0.92,2.05,3.6,1.61,0,1,2,4,Bot,R,L,0,0,31,2,745611,663527,669373,foul,batter still up
FF,99.7,1.45,54.14,6.39,2280.0,146.0,0.37,1.52,-0.12,2.58,3.6,1.61,0,2,2,4,Bot,R,L,0,0,31,3,745611,663527,669373,foul,batter still up
FF,99.5,1.53,54.17,6.34,2363.0,146.0,0.6,1.4,-0.01,2.88,3.6,1.61,0,2,2,4,Bot,R,L,0,0,31,4,745611,663527,669373,foul,batter still up
CH,89.6,1.84,54.13,6.14,1746.0,129.0,1.33,0.21,0.33,1.65,3.6,1.61,0,2,2,4,Bot,R,L,0,0,31,5,745611,663527,669373,swinging_strike,strikeout
KC,76.6,1.28,54.21,6.38,2259.0,325.0,-0.66,-1.06,0.99,3.02,3.59,1.72,0,0,0,5,Bot,R,L,0,1,38,1,745611,663662,669373,ball,batter still up
CH,85.1,1.58,54.24,6.3,1718.0,133.0,1.11,0.28,-0.28,2.35,3.63,1.65,1,0,0,5,Bot,R,L,0,1,38,2,745611,663662,669373,called_strike,batter still up
SI,96.4,1.52,54.27,6.33,2053.0,149.0,1.16,1.12,0.77,3.42,3.44,1.53,1,1,0,5,Bot,R,L,0,1,38,3,745611,663662,669373,foul,batter still up
CH,88.3,1.42,54.23,6.21,1637.0,132.0,1.34,0.5,0.97,0.84,3.44,1.53,1,2,0,5,Bot,R,L,0,1,38,4,745611,663662,669373,swinging_strike,strikeout
CH,86.5,1.62,54.12,6.22,1606.0,130.0,1.33,0.51,-0.08,1.06,3.5,1.58,0,0,1,5,Bot,R,L,0,1,39,1,745611,680869,669373,swinging_strike,batter still up
FF,96.9,1.37,54.22,6.38,2244.0,146.0,0.6,1.45,1.09,3.12,3.58,1.67,0,1,1,5,Bot,R,L,0,1,39,2,745611,680869,669373,ball,batter still up
SI,97.6,1.51,54.14,6.24,2120.0,151.0,1.03,1.13,-0.78,3.11,3.58,1.67,1,1,1,5,Bot,R,L,0,1,39,3,745611,680869,669373,called_strike,batter still up
SI,97.6,1.46,54.14,6.31,2181.0,158.0,1.05,1.15,-0.56,3.43,3.45,1.6,1,2,1,5,Bot,R,L,0,1,39,4,745611,680869,669373,ball,batter still up
SL,89.1,1.66,54.31,6.3,2135.0,161.0,-0.29,0.57,1.01,3.05,3.46,1.61,2,2,1,5,Bot,R,L,0,1,39,5,745611,680869,669373,ball,batter still up
CH,85.9,1.64,54.11,6.18,1734.0,134.0,1.32,0.57,-0.18,2.13,3.5,1.58,3,2,1,5,Bot,R,L,0,1,39,6,745611,680869,669373,hit_into_play,double
FF,96.1,1.35,54.1,6.42,2208.0,147.0,0.37,1.56,-0.78,2.08,3.42,1.71,0,0,1,5,Bot,R,L,0,1,40,1,745611,680474,669373,ball,batter still up
SL,88.5,1.59,54.15,6.32,2116.0,151.0,-0.22,0.66,-0.75,1.17,3.37,1.68,1,0,1,5,Bot,R,L,0,1,40,2,745611,680474,669373,ball,batter still up
